invoiceStatus,hasInvoice,id,product id,product group,product name,type,priceQuantity,priceCurrency,priceVolume,quantity,volume,status,containerId,invoiceId,Invoice_Numnber,Container_Number,dateOfLoading,dateOfDelivery,taxRate,description,followUpStatus,elementId,containerOperationQualityId,value,name,country,logisticCostPerTon,endDate,harold_number
DRAFT,TRUE,1025,6,Papier,Mixed paper from department stores,SELL,65,EUR,T,25.18,T,PENDING,3270,201,IN23-0-000-051,CT2023-01-0003160,24/01/2023 10:15,25/01/2023 10:15,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,17.6,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,1021,6,Papier,Mixed paper from department stores,SELL,65,EUR,T,25.32,T,PENDING,3272,201,IN23-0-000-051,CT2023-01-0003162,26/01/2023 10:34,27/01/2023 10:35,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,17.6,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,2482,6,Papier,Mixed paper from department stores,SELL,65,EUR,T,23.48,T,PENDING,3345,201,IN23-0-000-051,CT2023-01-0003235,30/01/2023 14:00,31/01/2023 14:00,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,17.6,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,568,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,91.94999695,EUR,T,25.57999992,T,PENDING,3114,92,IN23-0-000-011,CT2023-01-0003004,18/01/2023 15:55,18/01/2023 15:56,0.189999998,,DELIVERED,,3115,BUCHMANN GmbH,Company C,Deutschland,12.32,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,2488,35,Papier,Paper documents,SELL,275,EUR,T,23.38,T,PENDING,3049,201,IN23-0-000-051,CT2023-01-0002939,27/01/2023 10:36,30/01/2023 10:37,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,27.65957447,31/01/2023 23:59,S2023-01-0-000-377
DRAFT,TRUE,2638,35,Papier,Paper documents,SELL,275,EUR,T,24.92,T,PENDING,3045,201,IN23-0-000-051,CT2023-01-0002935,16/01/2023 15:42,17/01/2023 15:43,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,27.65957447,31/01/2023 23:59,S2023-01-0-000-377
DRAFT,TRUE,2907,190,Papier,Grey board (EUWID market price),SELL,104,EUR,T,25.72,T,PENDING,3335,274,IN23-0-000-063,CT2023-01-0003225,03/02/2023 14:19,03/02/2023 14:19,0.19,,DELIVERED,,3335,BUCHMANN GmbH,Company C,Deutschland,,28/02/2023 23:59,S2023-01-0-000-402
DRAFT,TRUE,2905,190,Papier,Grey board (EUWID market price),SELL,104,EUR,T,24.88,T,PENDING,3336,274,IN23-0-000-063,CT2023-01-0003226,06/02/2023 14:19,06/02/2023 14:19,0.19,,DELIVERED,,3336,BUCHMANN GmbH,Company C,Deutschland,,28/02/2023 23:59,S2023-01-0-000-402
DRAFT,TRUE,3312,190,Papier,Grey board (EUWID market price),SELL,104,EUR,T,25.14,T,PENDING,3337,280,IN23-0-000-064,CT2023-01-0003227,10/02/2023 14:21,10/02/2023 14:21,0.19,,DELIVERED,,3337,BUCHMANN GmbH,Company C,Deutschland,,28/02/2023 23:59,S2023-01-0-000-402
DRAFT,TRUE,3448,190,Papier,Grey board (EUWID market price),SELL,104,EUR,T,25.54,T,PENDING,3338,280,IN23-0-000-064,CT2023-01-0003228,13/02/2023 14:21,13/02/2023 14:21,0.19,,DELIVERED,,3338,BUCHMANN GmbH,Company C,Deutschland,,28/02/2023 23:59,S2023-01-0-000-402
DRAFT,TRUE,778,13,Papier,Bright colored paper documents,SELL,275,EUR,T,23.75,T,PENDING,3046,201,IN23-0-000-051,CT2023-01-0002936,19/01/2023 15:42,20/01/2023 15:43,0.19,,DELIVERED,,3046,BUCHMANN GmbH,Company C,Deutschland,27.65957447,31/01/2023 23:59,S2023-01-0-000-377
DRAFT,TRUE,781,13,Papier,Bright colored paper documents,SELL,275,EUR,T,24.52000046,T,PENDING,3047,201,IN23-0-000-051,CT2023-01-0002937,20/01/2023 15:43,20/01/2023 15:44,0.19,,DELIVERED,,3047,BUCHMANN GmbH,Company C,Deutschland,27.65957447,31/01/2023 23:59,S2023-01-0-000-377
DRAFT,TRUE,574,6,Papier,Mixed paper from department stores,SELL,65,EUR,T,24.39999962,T,PENDING,3067,92,IN23-0-000-011,CT2023-01-0002957,17/01/2023 08:45,18/01/2023 08:45,0.189999998,,DELIVERED,,3068,BUCHMANN GmbH,Company C,Deutschland,17.6,31/01/2023 23:59,S2022-12-0-000-365
DRAFT,TRUE,2445,35,Papier,Paper documents,SELL,275,EUR,T,24.64,T,PENDING,3048,201,IN23-0-000-051,CT2023-01-0002938,26/01/2023 10:32,27/01/2023 10:32,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,27.65957447,31/01/2023 23:59,S2023-01-0-000-377
DRAFT,TRUE,2923,35,Papier,Paper documents,SELL,255,EUR,T,24.54,T,PENDING,3355,274,IN23-0-000-063,CT2023-01-0003245,06/02/2023 14:40,07/02/2023 14:40,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,30.2,28/02/2023 23:59,S2023-01-0-000-409
DRAFT,TRUE,2480,35,Papier,Paper documents,SELL,275,EUR,T,24.38,T,PENDING,3091,201,IN23-0-000-051,CT2023-01-0002981,30/01/2023 11:13,31/01/2023 11:13,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,20.8,31/01/2023 23:59,S2023-01-0-000-377
DRAFT,TRUE,2636,35,Papier,Paper documents,SELL,275,EUR,T,23.7,T,PENDING,3092,201,IN23-0-000-051,CT2023-01-0002982,31/01/2023 11:21,01/02/2023 11:22,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,20.8,31/01/2023 23:59,S2023-01-0-000-377
DRAFT,TRUE,3169,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,88.45,EUR,T,24.06,T,PENDING,3383,274,IN23-0-000-063,CT2023-01-0003273,09/02/2023 10:05,09/02/2023 10:05,0.19,,DELIVERED,,3383,BUCHMANN GmbH,Company C,Deutschland,,28/02/2023 23:59,S2023-01-0-000-407
DRAFT,TRUE,3165,35,Papier,Paper documents,SELL,255,EUR,T,24.76,T,PENDING,3356,274,IN23-0-000-063,CT2023-01-0003246,07/02/2023 14:40,08/02/2023 14:41,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,30.2,28/02/2023 23:59,S2023-01-0-000-409
DRAFT,TRUE,3436,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,88.45,EUR,T,23.62,T,PENDING,3382,274,IN23-0-000-063,CT2023-01-0003272,02/02/2023 13:40,02/02/2023 13:41,0.19,,DELIVERED,,3386,BUCHMANN GmbH,Company C,Deutschland,,28/02/2023 23:59,S2023-01-0-000-407
DRAFT,TRUE,3850,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,88.45,EUR,T,24.62,T,PENDING,3428,280,IN23-0-000-064,CT2023-01-0003318,14/02/2023 11:01,14/02/2023 11:01,0.19,,DELIVERED,,3430,BUCHMANN GmbH,Company C,Deutschland,,28/02/2023 23:59,S2023-01-0-000-407
DRAFT,TRUE,2893,15,Papier,Grey board,SELL,105,EUR,T,19.22,T,PENDING,3411,274,IN23-0-000-063,CT2023-01-0003301,01/02/2023 15:27,01/02/2023 15:27,0.19,,DELIVERED,,3417,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,2897,15,Papier,Grey board,SELL,105,EUR,T,20.4,T,PENDING,3412,274,IN23-0-000-063,CT2023-01-0003302,02/02/2023 15:31,02/02/2023 15:31,0.19,,DELIVERED,,3412,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,2911,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,104,EUR,T,25.24,T,PENDING,3388,274,IN23-0-000-063,CT2023-01-0003278,03/02/2023 14:05,03/02/2023 14:05,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,12.33599976,28/02/2023 23:59,S2023-01-0-000-402
DRAFT,TRUE,2891,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,104,EUR,T,23.44,T,PENDING,3387,274,IN23-0-000-063,CT2023-01-0003277,01/02/2023 14:00,01/02/2023 14:00,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,12.33599976,28/02/2023 23:59,S2023-01-0-000-402
DRAFT,TRUE,3175,15,Papier,Grey board,SELL,105,EUR,T,23.74,T,PENDING,3415,274,IN23-0-000-063,CT2023-01-0003305,09/02/2023 12:04,09/02/2023 12:07,0.19,,DELIVERED,,3415,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,3324,15,Papier,Grey board,SELL,105,EUR,T,21.36,T,PENDING,3416,280,IN23-0-000-064,CT2023-01-0003306,10/02/2023 12:04,10/02/2023 12:07,0.19,,DELIVERED,,3416,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,2915,15,Papier,Grey board,SELL,105,EUR,T,20.5,T,PENDING,3413,274,IN23-0-000-063,CT2023-01-0003303,03/02/2023 15:34,03/02/2023 15:34,0.19,,DELIVERED,,3413,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,3183,15,Papier,Grey board,SELL,105,EUR,T,25.32,T,PENDING,3414,274,IN23-0-000-063,CT2023-01-0003304,08/02/2023 12:04,08/02/2023 12:07,0.19,,DELIVERED,,3414,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-410
DRAFT,TRUE,2913,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,88.45,EUR,T,25.76,T,PENDING,3477,274,IN23-0-000-063,CT2023-01-0003367,02/02/2023 10:05,06/02/2023 10:05,0.19,,DELIVERED,,3481,BUCHMANN GmbH,Company C,Deutschland,17.6,28/02/2023 23:59,S2023-01-0-000-407
DRAFT,TRUE,3450,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,88.45,EUR,T,24.9,T,PENDING,3478,280,IN23-0-000-064,CT2023-01-0003368,13/02/2023 10:05,13/02/2023 10:06,0.19,,DELIVERED,,3478,BUCHMANN GmbH,Company C,Deutschland,17.6,28/02/2023 23:59,S2023-01-0-000-407
DRAFT,TRUE,2909,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,88.45,EUR,T,23.8,T,PENDING,3687,274,IN23-0-000-063,CT2023-02-0003577,02/02/2023 11:43,03/02/2023 11:38,0.19,,DELIVERED,,3689,BUCHMANN GmbH,Company C,Deutschland,18,28/02/2023 23:59,S2023-01-0-000-407
DRAFT,TRUE,3173,1,Papier,Mixed paper,SELL,70,EUR,T,25.6,T,PENDING,3674,274,IN23-0-000-063,CT2023-02-0003564,09/02/2023 13:47,09/02/2023 13:48,0.19,,DELIVERED,,3674,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-408
DRAFT,TRUE,3181,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,88.45,EUR,T,22.72,T,PENDING,3676,274,IN23-0-000-063,CT2023-02-0003566,08/02/2023 15:02,08/02/2023 15:03,0.19,,DELIVERED,,3680,BUCHMANN GmbH,Company C,Deutschland,11.56,28/02/2023 23:59,S2023-01-0-000-407
DRAFT,TRUE,3326,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,88.45,EUR,T,23.38,T,PENDING,3677,280,IN23-0-000-064,CT2023-02-0003567,10/02/2023 15:05,10/02/2023 15:06,0.19,,DELIVERED,,3677,BUCHMANN GmbH,Company C,Deutschland,11.56,28/02/2023 23:59,S2023-01-0-000-407
DRAFT,TRUE,3304,1,Papier,Mixed paper,SELL,70,EUR,T,21.24,T,PENDING,3675,280,IN23-0-000-064,CT2023-02-0003565,10/02/2023 13:47,10/02/2023 13:48,0.19,,DELIVERED,,3675,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-408
DRAFT,TRUE,2903,1,Papier,Mixed paper,SELL,70,EUR,T,21.78,T,PENDING,3671,274,IN23-0-000-063,CT2023-02-0003561,06/02/2023 13:46,06/02/2023 13:46,0.19,,DELIVERED,,3676,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-408
DRAFT,TRUE,3302,1,Papier,Mixed paper,SELL,70,EUR,T,25.3,T,PENDING,3672,274,IN23-0-000-063,CT2023-02-0003562,07/02/2023 13:47,07/02/2023 13:48,0.19,,DELIVERED,,3672,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-408
DRAFT,TRUE,3185,1,Papier,Mixed paper,SELL,70,EUR,T,24.58,T,PENDING,3673,274,IN23-0-000-063,CT2023-02-0003563,08/02/2023 13:47,08/02/2023 13:48,0.19,,DELIVERED,,3673,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-408
DRAFT,TRUE,2901,35,Papier,Paper documents,SELL,255,EUR,T,24.86,T,PENDING,3682,274,IN23-0-000-063,CT2023-02-0003572,03/02/2023 9:13,06/02/2023 9:13,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,22,28/02/2023 23:59,S2023-01-0-000-409
DRAFT,TRUE,2925,156,Papier,Mixed paper from department stores (EUWID DE market price),SELL,104,EUR,T,25.26,T,PENDING,3668,274,IN23-0-000-063,CT2023-02-0003558,07/02/2023 13:07,07/02/2023 13:07,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,12.336,28/02/2023 23:59,S2023-01-0-000-402
DRAFT,TRUE,3171,35,Papier,Paper documents,SELL,255,EUR,T,23.04,T,PENDING,3739,274,IN23-0-000-063,CT2023-02-0003629,09/02/2023 10:33,09/02/2023 10:33,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,14.2,28/02/2023 23:59,S2023-01-0-000-409
DRAFT,TRUE,3167,52,Papier,Coated paper for high-quality printing,SELL,235,EUR,T,22.64,T,PENDING,3738,274,IN23-0-000-063,CT2023-02-0003628,08/02/2023 8:44,08/02/2023 8:44,,,DELIVERED,,3739,BUCHMANN GmbH,Company C,Deutschland,,28/02/2023 23:59,S2023-02-0-000-426
DRAFT,TRUE,3177,6,Papier,Mixed paper from department stores,SELL,65,EUR,T,24.26,T,PENDING,3746,274,IN23-0-000-063,CT2023-02-0003636,08/02/2023 10:41,09/02/2023 10:41,0.19,,DELIVERED,,3747,BUCHMANN GmbH,Company C,Deutschland,17.6,28/02/2023 23:59,S2023-02-0-000-430
DRAFT,TRUE,3308,1,Papier,Mixed paper,SELL,70,EUR,T,23.38,T,PENDING,3790,280,IN23-0-000-064,CT2023-02-0003680,09/02/2023 14:13,09/02/2023 14:13,0.19,,DELIVERED,,3791,BUCHMANN GmbH,Company C,Deutschland,14.8,28/02/2023 23:59,S2023-01-0-000-408
DRAFT,TRUE,3316,35,Papier,Paper documents,SELL,255,EUR,T,23.46,T,PENDING,3783,280,IN23-0-000-064,CT2023-02-0003673,09/02/2023 14:18,10/02/2023 14:19,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,26,28/02/2023 23:59,S2023-01-0-000-409
DRAFT,TRUE,3846,35,Papier,Paper documents,SELL,255,EUR,T,24.06,T,PENDING,3781,280,IN23-0-000-064,CT2023-02-0003671,14/02/2023 08:24,14/02/2023 08:24,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,14.22,28/02/2023 23:59,S2023-01-0-000-409
DRAFT,TRUE,3858,1,Papier,Mixed paper,SELL,70,EUR,T,20.78,T,PENDING,3793,280,IN23-0-000-064,CT2023-02-0003683,13/02/2023 11:12,13/02/2023 11:14,0.19,,DELIVERED,,3803,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-408
DRAFT,TRUE,3446,1,Papier,Mixed paper,SELL,70,EUR,T,21.4,T,PENDING,3794,280,IN23-0-000-064,CT2023-02-0003684,13/02/2023 11:12,13/02/2023 11:14,0.19,,DELIVERED,,3794,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-408
DRAFT,TRUE,3320,35,Papier,Paper documents,SELL,255,EUR,T,23.22,T,PENDING,3774,280,IN23-0-000-064,CT2023-02-0003664,09/02/2023 14:04,10/02/2023 14:04,0.19,,DELIVERED,,,BUCHMANN GmbH,Company C,Deutschland,30.2,28/02/2023 23:59,S2023-01-0-000-409
DRAFT,TRUE,3848,1,Papier,Mixed paper,SELL,70,EUR,T,21.32,T,PENDING,3795,280,IN23-0-000-064,CT2023-02-0003685,14/02/2023 11:12,14/02/2023 11:14,0.19,,DELIVERED,,3795,BUCHMANN GmbH,Company C,Deutschland,16.8,28/02/2023 23:59,S2023-01-0-000-408
DRAFT,TRUE,3844,6,Papier,Mixed paper from department stores,SELL,65,EUR,T,24.18,T,PENDING,3929,280,IN23-0-000-064,CT2023-02-0003819,13/02/2023 11:31,14/02/2023 11:31,0.19,,DELIVERED,,3929,BUCHMANN GmbH,Company C,Deutschland,16,28/02/2023 23:59,S2023-02-0-000-430
DRAFT,TRUE,3842,6,Papier,Mixed paper from department stores,SELL,65,EUR,T,25.46,T,PENDING,3928,280,IN23-0-000-064,CT2023-02-0003818,13/02/2023 11:31,14/02/2023 11:31,0.19,,DELIVERED,,3930,BUCHMANN GmbH,Company C,Deutschland,17.6,28/02/2023 23:59,S2023-02-0-000-430
DRAFT,TRUE,719,6,Papier,Mixed paper from department stores,BUY,70,EUR,T,24.34000015,T,PENDING,2758,85,SU23-0-000-035,CT2022-12-0002648,02/01/2023 14:03,02/01/2023 14:04,0.189999998,,LOADED,,2760,TRAPP Handelsgesellschaft mbH,Company C1,Deutschland,16,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,718,6,Papier,Mixed paper from department stores,BUY,70,EUR,T,25.03000069,T,PENDING,2759,85,SU23-0-000-035,CT2022-12-0002649,03/01/2023 14:13,03/01/2023 14:14,0.189999998,,LOADED,,2758,TRAPP Handelsgesellschaft mbH,Company C1,Deutschland,16,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,720,6,Papier,Mixed paper from department stores,BUY,70,EUR,T,24.38999939,T,PENDING,2760,85,SU23-0-000-035,CT2022-12-0002650,09/01/2023 14:55,09/01/2023 14:48,0.189999998,,LOADED,,2759,TRAPP Handelsgesellschaft mbH,Company C1,Deutschland,16,31/01/2023 23:59,S2022-12-0-000-360
DRAFT,TRUE,3739,35,Papier,Paper documents,BUY,225,EUR,T,23.07,T,PENDING,3120,265,SU23-0-000-125,CT2023-01-0003010,06/02/2023 11:48,06/02/2023 11:48,0.19,,LOADED,,3120,REMONDIS NECKAR-ALB GMBH & CO. KG,Company D,Deutschland,15.6,28/02/2023 23:59,S2023-01-0-000-409
DRAFT,TRUE,207,6,Papier,Mixed paper from department stores,BUY,45,EUR,T,24.30999947,T,PENDING,2867,38,SU23-0-000-005,CT2023-01-0002757,04/01/2023 13:39,04/01/2023 13:39,0.189999998,,LOADED,,,REMONDIS NECKAR-ALB GMBH & CO. KG,Company D,Deutschland,,31/01/2023 23:59,S2023-01-0-000-378
DRAFT,TRUE,209,6,Papier,Mixed paper from department stores,BUY,45,EUR,T,23.85000038,T,PENDING,2868,38,SU23-0-000-005,CT2023-01-0002758,04/01/2023 13:44,04/01/2023 13:44,0.189999998,,LOADED,,,REMONDIS NECKAR-ALB GMBH & CO. KG,Company D,Deutschland,,31/01/2023 23:59,S2023-01-0-000-378
DRAFT,TRUE,200,6,Papier,Mixed paper from department stores,BUY,45,EUR,T,23.40999985,T,PENDING,2869,37,SU23-0-000-004,CT2023-01-0002759,04/01/2023 15:46,04/01/2023 15:46,0.189999998,,LOADED,,,REMONDIS NECKAR-ALB GMBH & CO. KG,Company D,Deutschland,,31/01/2023 23:59,S2023-01-0-000-378
OPEN,TRUE,192,6,Papier,Mixed paper from department stores,BUY,45,EUR,T,25,T,PENDING,2869,34,SU23-0-000-003,CT2023-01-0002759,04/01/2023 15:46,04/01/2023 15:46,0.189999998,,DELIVERED,,2869,REMONDIS NECKAR-ALB GMBH & CO. KG,Company D,Deutschland,,31/01/2023 23:59,S2023-01-0-000-378
DRAFT,TRUE,733,152,Papier,Security paper,BUY,30,EUR,T,24.07999992,T,PENDING,2761,88,SU23-WFR-0-000-008,CT2022-12-0002651,02/01/2023 15:04,03/02/2023 15:04,,,LOADED,,2761,SCHROLL STRASBOURG,Company D1,France,24,31/01/2023 23:59,S2022-12-0-000-368
DRAFT,TRUE,731,152,Papier,Security paper,BUY,30,EUR,T,24.52000046,T,PENDING,2861,88,SU23-WFR-0-000-008,CT2023-01-0002751,04/01/2023 8:55,05/01/2023 8:56,,,LOADED,,2862,SCHROLL STRASBOURG,Company D1,France,24,31/01/2023 23:59,S2022-12-0-000-368
DRAFT,TRUE,729,14,Papier,Deinked pulp,BUY,103,EUR,T,21.44000053,T,PENDING,2864,87,SU23-WFR-0-000-007,CT2023-01-0002754,09/01/2023 10:50,09/01/2023 10:51,,,LOADED,,2866,SCHROLL STRASBOURG,Company D1,France,20,31/01/2023 23:59,S2023-01-0-000-379
DRAFT,TRUE,723,14,Papier,Deinked pulp,BUY,103,EUR,T,22.07999992,T,PENDING,2865,87,SU23-WFR-0-000-007,CT2023-01-0002755,11/01/2023 11:01,11/01/2023 11:02,,,LOADED,,2865,SCHROLL STRASBOURG,Company D1,France,20,31/01/2023 23:59,S2023-01-0-000-379
DRAFT,TRUE,725,14,Papier,Deinked pulp,BUY,103,EUR,T,19.86000061,T,PENDING,3063,87,SU23-WFR-0-000-007,CT2023-01-0002953,16/01/2023 14:59,16/01/2023 15:00,,,LOADED,,3067,SCHROLL STRASBOURG,Company D1,France,20,31/01/2023 23:59,S2023-01-0-000-379
DRAFT,TRUE,735,152,Papier,Security paper,BUY,30,EUR,T,22.10000038,T,PENDING,3282,88,SU23-WFR-0-000-008,CT2023-01-0003172,18/01/2023 13:26,19/01/2023 13:28,,,LOADED,,3283,SCHROLL STRASBOURG,Company D1,France,24,31/01/2023 23:59,S2022-12-0-000-368
DRAFT,TRUE,726,14,Papier,Deinked pulp,BUY,103,EUR,T,18.52000046,T,PENDING,3064,87,SU23-WFR-0-000-007,CT2023-01-0002954,17/01/2023 15:03,17/01/2023 15:03,,,LOADED,,3064,SCHROLL STRASBOURG,Company D1,France,20,31/01/2023 23:59,S2023-01-0-000-379
DRAFT,TRUE,2699,14,Papier,Deinked pulp,BUY,103,EUR,T,21.1,T,PENDING,3065,219,SU23-WFR-0-000-014,CT2023-01-0002955,23/01/2023 15:06,23/01/2023 15:06,0.2,,LOADED,,3065,SCHROLL STRASBOURG,Company D1,France,20,31/01/2023 23:59,S2023-01-0-000-379
DRAFT,TRUE,2701,14,Papier,Deinked pulp,BUY,103,EUR,T,21.8,T,PENDING,3066,219,SU23-WFR-0-000-014,CT2023-01-0002956,24/01/2023 15:07,24/01/2023 15:07,0.2,,LOADED,,3066,SCHROLL STRASBOURG,Company D1,France,20,31/01/2023 23:59,S2023-01-0-000-379
DRAFT,TRUE,4498,14,Papier,Deinked pulp,BUY,103,EUR,T,21.34,T,PENDING,3453,287,SU23-WFR-0-000-015,CT2023-01-0003343,15/02/2023 14:59,15/02/2023 15:00,,,LOADED,,3453,SCHROLL STRASBOURG,Company D1,France,20,28/02/2023 12:32,S2023-01-0-000-413
DRAFT,TRUE,4500,14,Papier,Deinked pulp,BUY,103,EUR,T,20.12,T,PENDING,3452,287,SU23-WFR-0-000-015,CT2023-01-0003342,14/02/2023 14:59,14/02/2023 15:00,,,LOADED,,3452,SCHROLL STRASBOURG,Company D1,France,20,28/02/2023 12:32,S2023-01-0-000-413
DRAFT,TRUE,2703,14,Papier,Deinked pulp,BUY,103,EUR,T,21.64,T,PENDING,3446,219,SU23-WFR-0-000-014,CT2023-01-0003336,31/01/2023 14:50,31/01/2023 14:51,0.2,,LOADED,,3446,SCHROLL STRASBOURG,Company D1,France,20,31/01/2023 23:59,S2023-01-0-000-379
DRAFT,TRUE,2705,14,Papier,Deinked pulp,BUY,103,EUR,T,22.52,T,PENDING,3445,219,SU23-WFR-0-000-014,CT2023-01-0003335,30/01/2023 14:50,30/01/2023 14:51,0.2,,LOADED,,3447,SCHROLL STRASBOURG,Company D1,France,20,31/01/2023 23:59,S2023-01-0-000-379
DRAFT,TRUE,3204,14,Papier,Deinked pulp,BUY,103,EUR,T,20.48,T,PENDING,3447,287,SU23-WFR-0-000-015,CT2023-01-0003337,01/02/2023 15:08,01/02/2023 15:09,,,LOADED,,3455,SCHROLL STRASBOURG,Company D1,France,20,28/02/2023 12:32,S2023-01-0-000-413
DRAFT,TRUE,3224,14,Papier,Deinked pulp,BUY,103,EUR,T,22,T,PENDING,3448,287,SU23-WFR-0-000-015,CT2023-01-0003338,06/02/2023 15:30,06/02/2023 15:30,,,LOADED,,3448,SCHROLL STRASBOURG,Company D1,France,20,28/02/2023 12:32,S2023-01-0-000-413
DRAFT,TRUE,3226,14,Papier,Deinked pulp,BUY,103,EUR,T,22.1,T,PENDING,3449,287,SU23-WFR-0-000-015,CT2023-01-0003339,07/02/2023 15:31,07/02/2023 15:31,,,LOADED,,3449,SCHROLL STRASBOURG,Company D1,France,20,28/02/2023 12:32,S2023-01-0-000-413
DRAFT,TRUE,3228,14,Papier,Deinked pulp,BUY,103,EUR,T,22.28,T,PENDING,3450,287,SU23-WFR-0-000-015,CT2023-01-0003340,08/02/2023 15:31,08/02/2023 15:31,,,LOADED,,3450,SCHROLL STRASBOURG,Company D1,France,20,28/02/2023 12:32,S2023-01-0-000-413
DRAFT,TRUE,3230,14,Papier,Deinked pulp,BUY,103,EUR,T,21.04,T,PENDING,3451,287,SU23-WFR-0-000-015,CT2023-01-0003341,13/02/2023 14:59,13/02/2023 15:00,,,LOADED,,3451,SCHROLL STRASBOURG,Company D1,France,20,28/02/2023 12:32,S2023-01-0-000-413
DRAFT,TRUE,4496,152,Papier,Security paper,BUY,30,EUR,T,25.12,T,PENDING,3745,288,SU23-WFR-0-000-016,CT2023-02-0003635,15/02/2023 10:00,16/02/2023 10:00,,,LOADED,,3746,SCHROLL STRASBOURG,Company D1,France,24,28/02/2023 23:59,S2023-02-0-000-428
DRAFT,TRUE,3222,152,Papier,Security paper,BUY,30,EUR,T,23.2,T,PENDING,3744,288,SU23-WFR-0-000-016,CT2023-02-0003634,06/02/2023 8:22,07/02/2023 8:22,,,LOADED,,3745,SCHROLL STRASBOURG,Company D1,France,24,28/02/2023 23:59,S2023-02-0-000-428
DRAFT,TRUE,362,33,Papier,Newspapers,SELL,290,EUR,T,1.779999971,T,PENDING,3135,195,IN23-WFR-0-000-018,CT2023-01-0003025,13/01/2023 14:00,13/01/2023 14:16,0.2,,DELIVERED,,3136,SCHROLL REG,Company E,France,,31/01/2023 23:59,S2022-12-0-000-361
DRAFT,TRUE,360,14,Papier,Deinked pulp,SELL,180,EUR,T,4.769999981,T,PENDING,3136,195,IN23-WFR-0-000-018,CT2023-01-0003026,13/01/2023 14:00,13/01/2023 14:19,0.2,,DELIVERED,,3137,SCHROLL REG,Company E,France,,31/01/2023 23:59,S2022-12-0-000-361
